n,k,seed,nodes,restarts,peak depth,solving time,conflicts,propagations,sb propagations,sb prop / all prop,scc propagations,scc prop / all prop,average conflict size,unit nogoods learned,average nogood length,average backtrack amount,average lbd,base time,sb time,scc time
20,5,872897725,875,0,11,0.0245991,718,73055,0,0.0,0,0.0,3.84958217270195,0,10.119777158774374,0.0,5.225626740947075,0.0013586000000000002,0.0,0.0
20,5,367554503,30,0,10,0.0010915,14,2180,0,0.0,0,0.0,3.2142857142857144,0,9.857142857142858,0.0,5.142857142857143,6.98e-05,0.0,0.0
20,5,864674122,405,0,11,0.0195572,340,46717,0,0.0,0,0.0,4.720588235294118,0,9.170588235294117,0.0,5.41764705882353,0.0011083,0.0,0.0
20,5,224675066,3166,0,13,0.1181979,2622,291952,0,0.0,0,0.0,5.154462242562929,0,12.46605644546148,0.0,5.776506483600305,0.005693,0.0,0.0
20,5,316740548,2659,0,13,0.0839504,2239,231721,0,0.0,0,0.0,5.3872264403751675,0,9.91916033943725,0.0,5.641804376953997,0.0043777,0.0,0.0
20,5,92270399,43,0,10,0.0019113,29,4484,0,0.0,0,0.0,4.896551724137931,0,8.172413793103448,0.0,5.689655172413793,9.61e-05,0.0,0.0
20,5,967456753,58,0,10,0.001485,44,5727,0,0.0,0,0.0,2.522727272727273,0,7.9772727272727275,0.0,4.340909090909091,8.94e-05,0.0,0.0
20,5,779967127,26,0,12,0.0005816,16,3346,0,0.0,0,0.0,8.0,0,8.125,0.0,7.0,3.04e-05,0.0,0.0
20,5,210052493,916,0,12,0.0344062,716,76921,0,0.0,0,0.0,5.527932960893855,0,11.652234636871508,0.0,5.11731843575419,0.0015615000000000002,0.0,0.0
20,5,414084842,36,0,9,0.0008639,14,2030,0,0.0,0,0.0,3.2142857142857144,0,6.214285714285714,0.0,3.2857142857142856,5.8e-05,0.0,0.0
20,5,305843811,201,0,11,0.0028196,91,9805,0,0.0,0,0.0,2.967032967032967,0,6.956043956043956,0.0,3.3956043956043955,0.0002884,0.0,0.0
20,5,268988742,35,0,11,0.0007556,19,2756,0,0.0,0,0.0,3.8421052631578947,0,8.157894736842104,0.0,4.421052631578948,5.84e-05,0.0,0.0
20,5,594970199,1685,0,13,0.0613064,1653,169802,0,0.0,0,0.0,4.8487598306110105,0,11.86085904416213,0.0,6.201451905626135,0.0019938,0.0,0.0
20,5,515606879,12,0,7,0.0004023,5,1543,0,0.0,0,0.0,4.2,0,16.6,0.0,5.8,2.3400000000000003e-05,0.0,0.0
20,5,36765148,3514,0,11,0.1661706,3257,403261,0,0.0,0,0.0,3.52962849247774,2,10.00307031010132,0.0,5.013509364445809,0.0074643,0.0,0.0
20,5,346907561,12,0,11,0.0001341,1,787,0,0.0,0,0.0,18.0,0,10.0,0.0,10.0,1.2600000000000001e-05,0.0,0.0
20,5,365098010,2408,0,11,0.1268997,2345,265965,0,0.0,0,0.0,5.17910447761194,0,11.016631130063965,0.0,6.789339019189765,0.005298300000000001,0.0,0.0
20,5,537682625,1854,0,11,0.0754708,1666,186169,0,0.0,0,0.0,5.8277310924369745,2,10.596038415366147,0.0,5.0588235294117645,0.0032477,0.0,0.0
20,5,282946106,397,0,11,0.0088007,310,29979,0,0.0,0,0.0,3.5580645161290323,0,8.825806451612904,0.0,5.2,0.0004756,0.0,0.0
20,5,981201251,16,0,10,0.00045,6,1310,0,0.0,0,0.0,2.0,0,9.333333333333334,0.0,4.5,5.13e-05,0.0,0.0
20,5,885910143,8,0,8,8.63e-05,0,583,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.79e-05,0.0,0.0
20,5,670076915,518,0,13,0.0163939,429,42119,0,0.0,0,0.0,4.766899766899767,0,10.890442890442891,0.0,6.335664335664336,0.0008059,0.0,0.0
20,5,139887229,32,0,10,0.0016022,22,3815,0,0.0,0,0.0,4.818181818181818,0,10.409090909090908,0.0,7.136363636363637,0.00010700000000000001,0.0,0.0
20,5,179367754,418,0,11,0.0142574,347,43930,0,0.0,0,0.0,7.060518731988473,0,8.786743515850144,0.0,5.4409221902017295,0.0008183000000000001,0.0,0.0
20,5,659074240,11,0,9,0.0001479,2,735,0,0.0,0,0.0,2.0,0,10.0,0.0,4.0,2.3400000000000003e-05,0.0,0.0
20,5,284391213,78,0,11,0.00124,43,4751,0,0.0,0,0.0,2.441860465116279,0,7.093023255813954,0.0,4.4186046511627906,0.00010300000000000001,0.0,0.0
20,5,32873415,29,0,9,0.0007836,15,1973,0,0.0,0,0.0,5.266666666666667,0,5.333333333333333,0.0,4.0,5.17e-05,0.0,0.0
20,5,477538577,91,0,13,0.0015066,46,5339,0,0.0,0,0.0,3.3043478260869565,0,8.5,0.0,4.760869565217392,0.0001404,0.0,0.0
20,5,135444614,294,0,12,0.0060487,245,20480,0,0.0,0,0.0,3.440816326530612,0,8.26530612244898,0.0,3.987755102040816,0.00046980000000000004,0.0,0.0
20,5,786623168,123,0,12,0.0023284,61,8730,0,0.0,0,0.0,3.6885245901639343,0,8.39344262295082,0.0,5.049180327868853,0.0001577,0.0,0.0
20,5,902984406,27,0,10,0.0005425,17,2218,0,0.0,0,0.0,2.1176470588235294,0,8.823529411764707,0.0,5.647058823529412,3.7500000000000003e-05,0.0,0.0
20,5,80451160,15,0,8,0.0003725,7,1479,0,0.0,0,0.0,6.857142857142857,0,8.714285714285714,0.0,5.714285714285714,2.5e-05,0.0,0.0
20,5,415465472,229,0,12,0.0089207,189,22028,0,0.0,0,0.0,3.8253968253968256,0,10.529100529100528,0.0,5.71957671957672,0.0003596,0.0,0.0
20,5,946778995,297,0,11,0.0089065,254,28937,0,0.0,0,0.0,4.082677165354331,0,11.051181102362206,0.0,5.405511811023622,0.00045670000000000004,0.0,0.0
20,5,458201834,431,0,13,0.0098172,343,39068,0,0.0,0,0.0,3.9183673469387754,0,10.839650145772595,0.0,5.562682215743441,0.0004935,0.0,0.0
20,5,948188856,1292,0,13,0.0180738,591,72741,0,0.0,0,0.0,3.8358714043993234,1,8.1082910321489,0.0,4.302876480541455,0.0021644000000000004,0.0,0.0
20,5,954379665,31,0,10,0.0005298,15,2078,0,0.0,0,0.0,4.8,0,7.333333333333333,0.0,5.133333333333334,4.13e-05,0.0,0.0
20,5,383120621,83,0,11,0.002463,62,8058,0,0.0,0,0.0,11.774193548387096,0,8.225806451612904,0.0,7.725806451612903,0.00015020000000000002,0.0,0.0
20,5,838788259,553,0,10,0.0165309,303,35046,0,0.0,0,0.0,3.5445544554455446,1,10.046204620462046,0.0,4.656765676567657,0.0010676000000000001,0.0,0.0
20,5,666229794,1132,0,12,0.025941,871,86368,0,0.0,0,0.0,4.473019517795637,3,6.105625717566016,0.0,4.08955223880597,0.001677,0.0,0.0
20,5,620745777,41,0,9,0.0013432,31,5060,0,0.0,0,0.0,2.774193548387097,0,10.64516129032258,0.0,5.645161290322581,7.47e-05,0.0,0.0
20,5,349854337,175,0,13,0.0045236,139,15477,0,0.0,0,0.0,2.870503597122302,0,8.287769784172662,0.0,4.906474820143885,0.00035400000000000004,0.0,0.0
20,5,793693160,14,0,12,0.0003018,2,757,0,0.0,0,0.0,17.5,0,12.0,0.0,12.0,3.63e-05,0.0,0.0
20,5,799770156,21,0,12,0.0002856,5,1444,0,0.0,0,0.0,6.2,0,8.2,0.0,6.4,2.39e-05,0.0,0.0
20,5,35699270,36,0,9,0.0014251,24,4259,0,0.0,0,0.0,4.875,0,10.291666666666666,0.0,5.625,7.43e-05,0.0,0.0
20,5,481575577,331,0,10,0.0119966,260,30096,0,0.0,0,0.0,5.588461538461538,0,6.757692307692308,0.0,5.126923076923077,0.0010239000000000001,0.0,0.0
20,5,156649727,126,0,13,0.0032453,99,11349,0,0.0,0,0.0,7.626262626262626,0,7.313131313131313,0.0,5.484848484848484,0.00021920000000000002,0.0,0.0
20,5,200546911,781,0,9,0.0137422,520,55829,0,0.0,0,0.0,4.15,0,8.867307692307692,0.0,3.9596153846153848,0.0009519000000000001,0.0,0.0
20,5,717821200,74,0,11,0.0019804,63,8414,0,0.0,0,0.0,2.492063492063492,0,10.047619047619047,0.0,5.365079365079365,9.15e-05,0.0,0.0
20,5,534883085,24,0,10,0.0003264,7,1701,0,0.0,0,0.0,4.714285714285714,0,5.0,0.0,4.285714285714286,3.32e-05,0.0,0.0
20,5,418266918,71,0,11,0.0023116,56,6303,0,0.0,0,0.0,9.767857142857142,0,8.571428571428571,0.0,5.803571428571429,0.00012770000000000001,0.0,0.0
20,5,817549474,245,0,14,0.005857,162,20886,0,0.0,0,0.0,4.709876543209877,0,8.432098765432098,0.0,5.216049382716049,0.0004512,0.0,0.0
20,5,628683007,89,0,12,0.0020003,67,8379,0,0.0,0,0.0,3.9402985074626864,0,7.731343283582089,0.0,5.6716417910447765,0.00015900000000000002,0.0,0.0
20,5,860373053,361,0,12,0.0083607,270,30488,0,0.0,0,0.0,4.0851851851851855,0,11.84074074074074,0.0,5.411111111111111,0.00036760000000000004,0.0,0.0
20,5,119664011,13,0,10,0.0001569,2,786,0,0.0,0,0.0,4.5,0,7.5,0.0,4.5,1.88e-05,0.0,0.0
20,5,972769195,10,0,10,8.12e-05,0,577,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.5300000000000002e-05,0.0,0.0
20,5,698775779,601,0,13,0.0161373,465,57676,0,0.0,0,0.0,4.825806451612904,0,8.44516129032258,0.0,5.496774193548387,0.0009943,0.0,0.0
20,5,639065480,3959,0,14,0.1231595,2710,298644,0,0.0,0,0.0,5.066051660516605,0,10.454981549815498,0.0,5.1450184501845015,0.0072481,0.0,0.0
20,5,43871962,42,0,11,0.0009594,21,2392,0,0.0,0,0.0,5.523809523809524,0,5.904761904761905,0.0,5.095238095238095,6.71e-05,0.0,0.0
20,5,772161660,749,0,12,0.032244,650,80238,0,0.0,0,0.0,6.510769230769231,1,12.464615384615385,0.0,6.149230769230769,0.0011660000000000002,0.0,0.0
40,5,765642334,571,0,22,0.0219183,313,102935,0,0.0,0,0.0,4.603833865814696,0,13.801916932907348,0.0,7.546325878594249,0.002151,0.0,0.0
40,5,262731733,652,0,20,0.0494453,503,179541,0,0.0,0,0.0,24.03976143141153,0,14.815109343936381,0.0,11.928429423459244,0.0034453,0.0,0.0
40,5,31148467,789,0,21,0.0377485,470,151957,0,0.0,0,0.0,4.457446808510638,0,13.78936170212766,0.0,7.372340425531915,0.0032688,0.0,0.0
40,5,95071098,777,0,17,0.0401276,609,210814,0,0.0,0,0.0,3.8440065681444993,0,9.151067323481117,0.0,5.832512315270936,0.0043784,0.0,0.0
40,5,880862079,1374,0,17,0.1141585,1183,519945,0,0.0,0,0.0,11.071005917159763,0,17.258664412510566,0.0,10.125105663567203,0.0066337,0.0,0.0
40,5,51812472,169,0,20,0.006041,76,26637,0,0.0,0,0.0,7.75,0,14.881578947368421,0.0,8.460526315789474,0.0005533000000000001,0.0,0.0
20,5,212047941,8129,0,13,0.4425686,7754,882435,0,0.0,0,0.0,5.594273923136446,0,12.846014960020634,0.0,6.6446995099303585,0.012778600000000001,0.0,0.0
40,5,921255163,449,0,21,0.0119525,216,70614,0,0.0,0,0.0,7.726851851851852,0,10.13888888888889,0.0,7.689814814814815,0.0010317,0.0,0.0
40,5,219887948,105,0,19,0.0029564,44,16388,0,0.0,0,0.0,4.25,0,9.340909090909092,0.0,5.568181818181818,0.0003355,0.0,0.0
40,5,193354783,6165,0,21,0.2799349,3233,1146429,0,0.0,0,0.0,14.944633467367769,0,10.531394989174142,0.0,6.76183111660996,0.0326776,0.0,0.0
40,5,669966648,20,0,15,0.0010117,5,4123,0,0.0,0,0.0,8.8,0,10.4,0.0,7.6,0.00011850000000000001,0.0,0.0
40,5,76445553,376,0,21,0.0212679,233,74175,0,0.0,0,0.0,3.48068669527897,0,16.17167381974249,0.0,7.28755364806867,0.0015792,0.0,0.0
40,5,825296925,3412,0,20,0.1581175,2489,712173,0,0.0,0,0.0,6.207713941341904,0,14.957010847730013,0.0,7.223784652470872,0.010524500000000001,0.0,0.0
20,5,676346510,14455,0,13,0.970063,14090,1901421,0,0.0,0,0.0,6.236976579134137,4,10.480695528743789,0.0,6.155642299503194,0.039879700000000004,0.0,0.0
40,5,870214011,227,0,23,0.0063341,96,30509,0,0.0,0,0.0,9.75,0,10.104166666666666,0.0,8.40625,0.0007141000000000001,0.0,0.0
40,5,409440750,4985,0,20,0.5109902,4259,1584723,0,0.0,0,0.0,10.61094153557173,0,14.366283165062221,0.0,8.63676919464663,0.0270343,0.0,0.0
40,5,770362627,56,0,16,0.0022514,35,13112,0,0.0,0,0.0,2.4857142857142858,0,11.057142857142857,0.0,5.828571428571428,0.0001941,0.0,0.0
20,5,861932606,18834,0,12,1.4155595,18145,2221094,0,0.0,0,0.0,6.608046293744834,3,14.998567098374208,0.0,6.140699917332599,0.034992,0.0,0.0
40,5,159149024,20101,0,18,1.4039502,12292,4501004,0,0.0,0,0.0,7.892450374227139,0,20.404165310771234,0.0,8.256182883176049,0.06728340000000001,0.0,0.0
20,5,540861495,26339,0,12,1.5384459000000001,25331,2588521,0,0.0,0,0.0,6.75792507204611,4,14.378311160238443,0.0,5.915834353164107,0.029597000000000002,0.0,0.0
40,5,310021888,458,0,22,0.0306182,333,131660,0,0.0,0,0.0,7.642642642642643,0,13.363363363363364,0.0,9.501501501501501,0.003673,0.0,0.0
40,5,240461353,720,0,20,0.0614305,497,186806,0,0.0,0,0.0,10.297786720321932,0,12.209255533199196,0.0,7.55533199195171,0.0064647,0.0,0.0
40,5,262463832,1350,0,23,0.0486181,734,244961,0,0.0,0,0.0,5.138964577656676,0,12.185286103542234,0.0,7.5040871934604905,0.0045978,0.0,0.0
40,5,540158276,1176,0,22,0.0543502,633,207983,0,0.0,0,0.0,5.271721958925751,0,10.216429699842022,0.0,6.007898894154819,0.0063376000000000005,0.0,0.0
40,5,970794087,4289,0,23,0.2468651,2994,740478,0,0.0,0,0.0,6.7608550434201735,0,18.772211088844355,0.0,7.668336673346693,0.0124375,0.0,0.0
40,5,155851942,5144,0,23,0.3548608,3335,1028315,0,0.0,0,0.0,15.261169415292354,1,20.630284857571215,0.0,11.026986506746626,0.0280906,0.0,0.0
40,5,26207843,18988,0,16,1.9000086999999999,16669,5400178,0,0.0,0,0.0,8.207390965264864,0,27.719659247705323,0.0,8.50764892914992,0.0565956,0.0,0.0
40,5,30895076,305,0,19,0.0088357,146,58262,0,0.0,0,0.0,3.1232876712328768,0,12.746575342465754,0.0,6.678082191780822,0.0010572000000000001,0.0,0.0
40,5,365404521,192,0,22,0.0035042,66,21891,0,0.0,0,0.0,3.272727272727273,0,8.287878787878787,0.0,5.0606060606060606,0.0004202,0.0,0.0
40,5,26625671,93,0,22,0.0029965,43,14355,0,0.0,0,0.0,11.023255813953488,0,12.209302325581396,0.0,9.209302325581396,0.00032030000000000003,0.0,0.0
40,5,731378250,381,0,23,0.0113133,159,57482,0,0.0,0,0.0,6.735849056603773,0,13.270440251572326,0.0,8.30188679245283,0.0011095,0.0,0.0
40,5,672851275,179,0,21,0.0061461,110,33314,0,0.0,0,0.0,5.409090909090909,0,13.927272727272728,0.0,7.590909090909091,0.0005733,0.0,0.0
40,5,681786288,138,0,17,0.0107138,76,29385,0,0.0,0,0.0,9.93421052631579,0,11.078947368421053,0.0,7.7894736842105265,0.000912,0.0,0.0
40,5,982165860,5027,0,18,0.3041074,3951,1181969,0,0.0,0,0.0,12.22956213616806,0,14.95596051632498,0.0,9.629207795494812,0.021106,0.0,0.0
40,5,923782500,561,0,25,0.0363109,366,119317,0,0.0,0,0.0,4.786885245901639,0,16.617486338797814,0.0,9.043715846994536,0.0030015000000000003,0.0,0.0
40,5,586825475,9071,0,23,0.5483782,5951,1939756,0,0.0,0,0.0,10.502436565283146,0,13.859855486472862,0.0,8.922197949924383,0.036260600000000004,0.0,0.0
40,5,596376777,3871,0,23,0.2099919,2695,848313,0,0.0,0,0.0,9.066419294990723,0,18.289424860853433,0.0,10.425602968460112,0.0125725,0.0,0.0
40,5,550703086,17439,0,22,1.5219558,14096,3645081,0,0.0,0,0.0,6.7944097616345065,0,21.397204880817252,0.0,8.041855845629966,0.051312800000000006,0.0,0.0
40,5,893214340,23630,0,23,2.7452264,21254,6804614,0,0.0,0,0.0,8.19492801355039,0,23.6841535710925,0.0,10.31292933094947,0.0699303,0.0,0.0
40,5,106995204,5235,0,21,0.4592175,4333,1378133,0,0.0,0,0.0,8.672282483267944,0,19.409416108931456,0.0,10.01846295868913,0.0223571,0.0,0.0
40,5,768171837,27798,0,22,2.0735333,24037,6943516,0,0.0,0,0.0,7.168906269501186,0,14.072929234097433,0.0,7.882431251820111,0.07636280000000001,0.0,0.0
40,5,266899841,11806,0,21,1.0021249,10031,3482231,0,0.0,0,0.0,10.864619678995115,0,18.69225401256106,0.0,9.896421094606719,0.0424434,0.0,0.0
40,5,130121402,3176,0,21,0.1642029,1865,655009,0,0.0,0,0.0,6.7801608579088475,0,17.384450402144772,0.0,7.945844504021448,0.0119155,0.0,0.0
40,5,81034437,147,0,19,0.0060763,52,19692,0,0.0,0,0.0,7.6923076923076925,0,11.01923076923077,0.0,7.096153846153846,0.0007451000000000001,0.0,0.0
40,5,110331003,1822,0,23,0.0735886,919,326202,0,0.0,0,0.0,5.170837867247007,0,14.551686615886833,0.0,7.670293797606093,0.0063806,0.0,0.0
40,5,948118124,698,0,19,0.0716161,541,134674,0,0.0,0,0.0,17.580406654343808,0,15.868761552680223,0.0,11.009242144177449,0.004956,0.0,0.0
40,5,220701222,491,0,21,0.0133649,137,47947,0,0.0,0,0.0,3.854014598540146,0,7.386861313868613,0.0,4.189781021897811,0.0020754000000000002,0.0,0.0
40,5,166574819,66,0,23,0.0009112,12,6348,0,0.0,0,0.0,5.916666666666667,0,7.833333333333333,0.0,4.833333333333333,0.0001498,0.0,0.0
40,5,979427399,78,0,21,0.0036936,32,15073,0,0.0,0,0.0,3.15625,0,12.34375,0.0,7.9375,0.0004685,0.0,0.0
40,5,415005999,4897,0,22,0.3114606,3468,1211665,0,0.0,0,0.0,14.423010380622838,0,20.82641291810842,0.0,13.584775086505191,0.0208674,0.0,0.0
40,5,138177621,3253,0,22,0.1515091,2141,543581,0,0.0,0,0.0,6.974311069593647,0,13.705744978981784,0.0,7.330686595049042,0.0131727,0.0,0.0
40,5,472134617,119,0,23,0.004094,51,23852,0,0.0,0,0.0,9.843137254901961,0,12.411764705882353,0.0,8.843137254901961,0.0003572,0.0,0.0
40,5,131481637,325,0,19,0.0240987,190,58412,0,0.0,0,0.0,13.157894736842104,0,14.273684210526316,0.0,10.115789473684211,0.0020859000000000003,0.0,0.0
40,5,912043738,7738,0,26,0.6519444,5729,1895962,0,0.0,0,0.0,7.639553150637109,0,18.811834526095303,0.0,10.37441089195322,0.0332893,0.0,0.0
40,5,656934897,451,0,19,0.0202883,307,107954,0,0.0,0,0.0,4.631921824104235,0,13.690553745928339,0.0,7.824104234527687,0.0014286000000000001,0.0,0.0
40,5,965437095,10972,0,20,0.7688268,8244,2577258,0,0.0,0,0.0,7.854439592430859,0,20.972100921882582,0.0,9.934497816593886,0.040988300000000005,0.0,0.0
40,5,770295121,14615,0,22,0.6361154,6949,2200324,0,0.0,0,0.0,11.790905166210965,0,12.004029356741977,0.0,7.894373291121025,0.0600059,0.0,0.0
40,5,468898223,41,0,22,0.0007834,12,5072,0,0.0,0,0.0,2.0,0,9.416666666666666,0.0,5.333333333333333,0.00010580000000000001,0.0,0.0
40,5,307166813,220,0,18,0.0065537,109,34091,0,0.0,0,0.0,3.623853211009174,0,11.440366972477063,0.0,5.73394495412844,0.0007445,0.0,0.0
40,5,418056996,40844,0,22,5.119653,38814,12135633,0,0.0,0,0.0,21.360874942031227,0,18.26894934817334,0.0,13.355155356314732,0.27216870000000004,0.0,0.0
40,5,697508198,335,0,20,0.0126791,184,69434,0,0.0,0,0.0,5.070652173913044,0,14.304347826086957,0.0,6.423913043478261,0.0012911,0.0,0.0
40,5,882328848,236,0,22,0.0145674,175,52949,0,0.0,0,0.0,7.691428571428571,0,21.96,0.0,8.508571428571429,0.0009416,0.0,0.0
40,5,288514263,1666,0,21,0.0280359,437,196427,0,0.0,0,0.0,5.931350114416476,3,7.670480549199085,0.0,4.65675057208238,0.0045222000000000005,0.0,0.0
40,5,664130178,217,0,23,0.0050071,53,17966,0,0.0,0,0.0,3.981132075471698,0,7.60377358490566,0.0,4.471698113207547,0.0008711000000000001,0.0,0.0
40,5,98890816,1932,0,20,0.1637253,1577,509657,0,0.0,0,0.0,5.972733037412809,0,23.528218135700698,0.0,9.471147748890298,0.006483,0.0,0.0
40,5,770894127,3702,0,23,0.2868169,2954,992611,0,0.0,0,0.0,7.330399458361543,0,21.257616790792145,0.0,10.228842247799594,0.013576300000000001,0.0,0.0
40,5,346185627,2443,0,24,0.156752,1626,420788,0,0.0,0,0.0,16.26629766297663,0,14.749077490774908,0.0,11.576875768757688,0.013299400000000001,0.0,0.0
40,5,153125530,859,0,16,0.0559028,564,162964,0,0.0,0,0.0,4.918439716312057,0,14.161347517730496,0.0,6.079787234042553,0.0034051000000000003,0.0,0.0
40,5,379313657,6144,0,21,0.3976057,4218,1385953,0,0.0,0,0.0,8.315315315315315,0,13.814604077761972,0.0,8.241346609767662,0.0302469,0.0,0.0
40,5,877445611,39067,0,21,4.0501794,36552,11120069,0,0.0,0,0.0,9.812978769971547,0,23.653726198292844,0.0,9.657994090610638,0.09901710000000001,0.0,0.0
40,5,704069720,660,0,21,0.0170875,313,95452,0,0.0,0,0.0,6.277955271565495,0,8.482428115015974,0.0,6.134185303514377,0.0020182,0.0,0.0
40,5,433152455,22149,0,23,1.9941947,16762,4524048,0,0.0,0,0.0,10.25002982937597,0,24.692101181243288,0.0,10.114723779978522,0.0534016,0.0,0.0
40,5,408241159,14253,0,21,0.6621321,7886,2193900,0,0.0,0,0.0,18.56416434187167,0,13.45511032208978,0.0,8.002282525995435,0.053360700000000004,0.0,0.0
40,5,101293762,3082,0,19,0.0935618,1501,493876,0,0.0,0,0.0,6.222518321119254,0,10.67888074616922,0.0,6.475682878081279,0.009303500000000001,0.0,0.0
40,5,948900018,510,0,19,0.0248512,346,111636,0,0.0,0,0.0,7.286127167630058,0,13.384393063583815,0.0,9.395953757225433,0.002591,0.0,0.0
40,5,228262526,400,0,20,0.0139701,224,74054,0,0.0,0,0.0,5.473214285714286,0,10.955357142857142,0.0,7.566964285714286,0.0014447000000000002,0.0,0.0
40,5,803249734,64,0,22,0.001921,24,9664,0,0.0,0,0.0,12.125,0,10.833333333333334,0.0,8.958333333333334,0.0002401,0.0,0.0
40,5,97351901,54682,0,20,4.7301345,37091,11344196,0,0.0,0,0.0,9.502439945000134,1,19.973875064031706,0.0,8.81300045833221,0.18126910000000002,0.0,0.0
40,5,741300616,805,0,20,0.0430214,554,152577,0,0.0,0,0.0,11.853790613718411,0,12.626353790613718,0.0,6.871841155234657,0.0039896,0.0,0.0
40,5,970939185,1434,0,20,0.0974942,1182,389480,0,0.0,0,0.0,6.069373942470389,0,16.5668358714044,0.0,7.414551607445008,0.0051009,0.0,0.0
40,5,198642828,2400,0,20,0.2081389,2030,576263,0,0.0,0,0.0,2.3738916256157636,0,15.732512315270936,0.0,10.205418719211822,0.0201029,0.0,0.0
40,5,179736958,886,0,18,0.0745954,730,287246,0,0.0,0,0.0,5.449315068493151,0,17.26986301369863,0.0,7.252054794520548,0.003959300000000001,0.0,0.0
40,5,735008942,466,0,20,0.0122925,198,60179,0,0.0,0,0.0,5.5,0,10.424242424242424,0.0,7.121212121212121,0.001469,0.0,0.0
40,5,973440653,145583,0,22,13.0769831,132315,36987511,0,0.0,0,0.0,7.289354948418547,0,17.507395231077354,0.0,8.62720779956921,0.28974320000000003,0.0,0.0
40,5,562276102,2729,0,20,0.1595441,2080,727623,0,0.0,0,0.0,7.806730769230769,0,16.535096153846155,0.0,9.810096153846153,0.0084235,0.0,0.0
40,5,63154913,260,0,22,0.017956,175,53757,0,0.0,0,0.0,2.9314285714285715,0,11.868571428571428,0.0,6.788571428571428,0.0016327000000000002,0.0,0.0
40,5,633665244,444,0,18,0.0210672,216,69673,0,0.0,0,0.0,7.361111111111111,0,12.097222222222221,0.0,5.587962962962963,0.0020843000000000003,0.0,0.0
40,5,233411753,353,0,21,0.0091406,129,44271,0,0.0,0,0.0,7.767441860465116,0,9.279069767441861,0.0,6.961240310077519,0.0011149,0.0,0.0
40,5,960771386,59,0,23,0.0019825,25,11268,0,0.0,0,0.0,7.8,0,13.76,0.0,10.52,0.00018140000000000002,0.0,0.0
40,5,974525495,4063,0,20,0.3765497,3640,1161476,0,0.0,0,0.0,16.166208791208792,0,18.844505494505494,0.0,10.773626373626374,0.0176393,0.0,0.0
40,5,832682778,259,0,20,0.0077366,110,37803,0,0.0,0,0.0,11.1,0,10.99090909090909,0.0,7.118181818181818,0.0010591,0.0,0.0
40,5,718309655,92851,0,20,10.8656688,80558,24929433,0,0.0,0,0.0,9.24177611162144,0,21.34511780332183,0.0,9.056443804463864,0.2813601,0.0,0.0
40,5,672908168,9093,0,22,0.6380364,7192,2076581,0,0.0,0,0.0,7.507925472747497,0,16.230812013348164,0.0,8.327030033370411,0.0415026,0.0,0.0
40,5,835335088,3969,0,21,0.3054741,3013,1058621,0,0.0,0,0.0,26.124792565549285,0,14.365416528377033,0.0,13.626617988715566,0.028827400000000003,0.0,0.0
40,5,429976496,1769,0,17,0.0623796,939,321564,0,0.0,0,0.0,4.960596379126731,0,15.643237486687966,0.0,6.56975505857295,0.005394100000000001,0.0,0.0
60,5,396012150,5569,0,32,0.338293,2329,1476675,0,0.0,0,0.0,9.367539716616573,0,16.014598540145986,0.0,10.330184628595964,0.0406894,0.0,0.0
60,5,94244279,201,0,30,0.0094594,83,53577,0,0.0,0,0.0,9.313253012048193,0,13.518072289156626,0.0,9.072289156626505,0.0013618,0.0,0.0
40,5,797452139,16490,0,19,0.9550725,10114,3436539,0,0.0,0,0.0,18.19814119042911,0,11.975677279019182,0.0,8.516017401621514,0.07512060000000001,0.0,0.0
40,5,129026552,103661,0,22,8.483719,87656,24220321,0,0.0,0,0.0,7.924306379483435,3,14.252544035776216,0.0,7.002703751026741,0.29137820000000003,0.0,0.0
40,5,160554634,276358,0,22,16.1199096,125775,36588359,0,0.0,0,0.0,25.424480222619756,0,16.63371894255615,0.0,8.901395348837209,1.3733237,0.0,0.0
60,5,567149029,2570,0,30,0.2846714,1595,857393,0,0.0,0,0.0,22.28526645768025,0,21.282131661442005,0.0,14.273981191222571,0.0180235,0.0,0.0
60,5,103264792,40253,0,30,2.5839938,18396,9711982,0,0.0,0,0.0,15.32729941291585,1,16.98967166775386,0.0,9.471950424005218,0.2138515,0.0,0.0
60,5,81236018,1082,0,28,0.0635024,462,243859,0,0.0,0,0.0,10.569264069264069,0,10.770562770562771,0.0,7.9978354978354975,0.0078168,0.0,0.0
60,5,535564257,96,0,32,0.0043958,35,27266,0,0.0,0,0.0,9.0,0,14.714285714285714,0.0,10.857142857142858,0.0005206000000000001,0.0,0.0
60,5,746442285,26902,0,32,2.0098232,11046,7319170,0,0.0,0,0.0,27.960166576136157,0,15.880590258917255,0.0,11.533767879775484,0.19103900000000001,0.0,0.0
60,5,941858377,2344,0,31,0.1197001,928,587266,0,0.0,0,0.0,6.230603448275862,0,14.011853448275861,0.0,7.926724137931035,0.018490200000000002,0.0,0.0
60,5,206651131,1886,0,26,0.0456523,693,311283,0,0.0,0,0.0,5.558441558441558,1,6.148629148629149,0.0,3.963924963924964,0.0074529,0.0,0.0
60,5,79660647,40174,0,33,5.7215496,35485,16608139,0,0.0,0,0.0,11.978300690432578,0,31.465943356347754,0.0,12.28876990277582,0.1472155,0.0,0.0
